time,trading_symbol,last_price,volume_delta,aggressor_side,cvd_change,oi,oi_delta,depth_toxicity_tick,kyle_lambda_tick
2025-12-29 06:03:27+00,NIFTY25DECFUT,25988.30,75,BUY,75,10897950,0,0.0323,0.000000
2025-12-29 06:03:28+00,NIFTY25DECFUT,25988.30,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:29+00,NIFTY25DECFUT,25986.20,225,SELL,-225,10897950,0,0.0588,0.000209
2025-12-29 06:03:30+00,NIFTY25DECFUT,25986.20,75,SELL,-75,10897950,0,0.0133,0.000000
2025-12-29 06:03:31+00,NIFTY25DECFUT,25986.20,75,SELL,-75,10897950,0,0.0128,0.000000
2025-12-29 06:03:32+00,NIFTY25DECFUT,25988.50,300,SELL,-300,10897950,0,0.0526,0.000404
2025-12-29 06:03:33+00,NIFTY25DECFUT,25992.50,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:34+00,NIFTY25DECFUT,25988.40,825,SELL,-825,10897950,0,0.1325,0.000064
2025-12-29 06:03:35+00,NIFTY25DECFUT,25988.40,825,SELL,-825,10897950,0,0.1692,0.000000
2025-12-29 06:03:36+00,NIFTY25DECFUT,25988.60,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:37+00,NIFTY25DECFUT,25988.40,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:38+00,NIFTY25DECFUT,25987.80,225,BUY,225,10897950,0,0.0341,0.000091
2025-12-29 06:03:39+00,NIFTY25DECFUT,25987.80,300,BUY,300,10897950,0,0.0500,0.000100
2025-12-29 06:03:40+00,NIFTY25DECFUT,25987.70,750,BUY,750,10897950,0,0.1493,0.000179
2025-12-29 06:03:41+00,NIFTY25DECFUT,25987.90,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:42+00,NIFTY25DECFUT,25987.90,225,BUY,225,10897950,0,0.0484,0.000022
2025-12-29 06:03:43+00,NIFTY25DECFUT,25988.00,150,BUY,150,10897950,0,0.0286,0.000019
2025-12-29 06:03:44+00,NIFTY25DECFUT,25988.00,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:45+00,NIFTY25DECFUT,25987.80,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:46+00,NIFTY25DECFUT,25987.80,300,SELL,-300,10897950,0,0.0645,0.000043
2025-12-29 06:03:47+00,NIFTY25DECFUT,25987.80,150,SELL,-150,10897950,0,0.0208,0.000000
2025-12-29 06:03:48+00,NIFTY25DECFUT,25988.20,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:49+00,NIFTY25DECFUT,25987.80,300,BUY,300,10897950,0,0.0976,0.000000
2025-12-29 06:03:50+00,NIFTY25DECFUT,25988.30,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:51+00,NIFTY25DECFUT,25986.90,375,SELL,-375,10897950,0,0.0575,0.000138
2025-12-29 06:03:52+00,NIFTY25DECFUT,25988.20,225,BUY,225,10897950,0,0.0357,0.000000
2025-12-29 06:03:53+00,NIFTY25DECFUT,25986.60,300,SELL,-300,10897950,0,0.0526,0.000281
2025-12-29 06:03:54+00,NIFTY25DECFUT,25988.10,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:55+00,NIFTY25DECFUT,25988.50,750,BUY,750,10897950,0,0.0730,0.000156
2025-12-29 06:03:56+00,NIFTY25DECFUT,25988.50,75,BUY,75,10897950,0,0.0066,0.000000
2025-12-29 06:03:57+00,NIFTY25DECFUT,25988.50,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:58+00,NIFTY25DECFUT,25986.80,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:03:59+00,NIFTY25DECFUT,25986.90,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:00+00,NIFTY25DECFUT,25986.90,375,SELL,-375,10897950,0,0.0794,0.000339
2025-12-29 06:04:01+00,NIFTY25DECFUT,25988.50,225,BUY,225,10897950,0,0.0612,0.000435
2025-12-29 06:04:02+00,NIFTY25DECFUT,25988.40,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:03+00,NIFTY25DECFUT,25992.00,450,BUY,450,10897950,0,0.0682,0.000530
2025-12-29 06:04:04+00,NIFTY25DECFUT,25988.20,75,SELL,-75,10897950,0,0.0143,0.000724
2025-12-29 06:04:05+00,NIFTY25DECFUT,25992.00,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:06+00,NIFTY25DECFUT,25992.00,225,BUY,225,10897950,0,0.0345,0.000582
2025-12-29 06:04:07+00,NIFTY25DECFUT,25986.70,75,SELL,-75,10897950,0,0.0101,0.000000
2025-12-29 06:04:08+00,NIFTY25DECFUT,25986.70,75,SELL,-75,10897950,0,0.0096,0.000679
2025-12-29 06:04:09+00,NIFTY25DECFUT,25987.00,150,SELL,-150,10897950,0,0.0227,0.000000
2025-12-29 06:04:10+00,NIFTY25DECFUT,25987.00,225,SELL,-225,10897950,0,0.0303,0.000040
2025-12-29 06:04:11+00,NIFTY25DECFUT,25987.00,150,SELL,-150,10897950,0,0.0222,0.000000
2025-12-29 06:04:12+00,NIFTY25DECFUT,25988.70,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:13+00,NIFTY25DECFUT,25988.70,1200,SELL,-1200,10897950,0,0.1553,0.000000
2025-12-29 06:04:14+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:15+00,NIFTY25DECFUT,25990.00,300,BUY,300,10897950,0,0.0417,0.000417
2025-12-29 06:04:16+00,NIFTY25DECFUT,25990.00,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:17+00,NIFTY25DECFUT,25990.40,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:18+00,NIFTY25DECFUT,25990.40,225,BUY,225,10897950,0,0.0400,0.000071
2025-12-29 06:04:19+00,NIFTY25DECFUT,25987.00,150,SELL,-150,10897950,0,0.0230,0.000521
2025-12-29 06:04:20+00,NIFTY25DECFUT,25987.00,75,SELL,-75,10897950,0,0.0167,0.000000
2025-12-29 06:04:21+00,NIFTY25DECFUT,25987.10,75,SELL,-75,10897950,0,0.0127,0.000017
2025-12-29 06:04:22+00,NIFTY25DECFUT,25987.10,75,SELL,-75,10897950,0,0.0164,0.000000
2025-12-29 06:04:23+00,NIFTY25DECFUT,25989.20,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:24+00,NIFTY25DECFUT,25989.20,300,BUY,300,10897950,0,0.0476,0.000000
2025-12-29 06:04:25+00,NIFTY25DECFUT,25989.10,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:26+00,NIFTY25DECFUT,25989.10,675,BUY,675,10897950,0,0.1125,0.000350
2025-12-29 06:04:27+00,NIFTY25DECFUT,25987.10,225,SELL,-225,10897950,0,0.0448,0.000398
2025-12-29 06:04:28+00,NIFTY25DECFUT,25990.70,150,BUY,150,10897950,0,0.0357,0.000857
2025-12-29 06:04:29+00,NIFTY25DECFUT,25989.10,75,BUY,75,10897950,0,0.0120,0.000257
2025-12-29 06:04:30+00,NIFTY25DECFUT,25987.10,150,SELL,-150,10897950,0,0.0357,0.000857
2025-12-29 06:04:31+00,NIFTY25DECFUT,25990.90,75,BUY,75,10897950,0,0.0233,0.001178
2025-12-29 06:04:32+00,NIFTY25DECFUT,25990.90,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:33+00,NIFTY25DECFUT,25989.40,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:34+00,NIFTY25DECFUT,25989.50,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:35+00,NIFTY25DECFUT,25987.10,675,SELL,-675,10897950,0,0.1500,0.000000
2025-12-29 06:04:36+00,NIFTY25DECFUT,25989.50,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:37+00,NIFTY25DECFUT,25989.50,75,BUY,75,10897950,0,0.0167,0.000533
2025-12-29 06:04:38+00,NIFTY25DECFUT,25989.10,75,SELL,-75,10897950,0,0.0169,0.000113
2025-12-29 06:04:39+00,NIFTY25DECFUT,25989.10,3600,SELL,-3600,10897950,0,0.4248,0.000047
2025-12-29 06:04:40+00,NIFTY25DECFUT,25989.10,75,SELL,-75,10897950,0,0.0154,0.000000
2025-12-29 06:04:41+00,NIFTY25DECFUT,25992.00,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:42+00,NIFTY25DECFUT,25987.60,150,SELL,-150,10897950,0,0.0267,0.000267
2025-12-29 06:04:43+00,NIFTY25DECFUT,25987.60,0,NEUTRAL,0,10897950,0,1.0000,0.000000
2025-12-29 06:04:44+00,NIFTY25DECFUT,25992.00,75,BUY,75,10897950,0,0.0164,0.000000
2025-12-29 06:04:45+00,NIFTY25DECFUT,25991.20,900,BUY,900,10897950,0,0.1304,0.000522
2025-12-29 06:04:46+00,NIFTY25DECFUT,25987.40,0,NEUTRAL,0,10921500,23550,1.0000,0.000000
2025-12-29 06:04:47+00,NIFTY25DECFUT,25987.90,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:04:48+00,NIFTY25DECFUT,25987.80,525,SELL,-525,10921500,23550,0.1273,0.000824
2025-12-29 06:04:49+00,NIFTY25DECFUT,25990.00,750,SELL,-750,10921500,0,0.1754,0.000491
2025-12-29 06:04:50+00,NIFTY25DECFUT,25991.50,1500,BUY,1500,10921500,0,0.1770,0.000425
2025-12-29 06:04:51+00,NIFTY25DECFUT,25989.00,1800,BUY,1800,10921500,0,0.3158,0.000211
2025-12-29 06:04:52+00,NIFTY25DECFUT,25989.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:04:53+00,NIFTY25DECFUT,25987.60,75,SELL,-75,10921500,0,0.0139,0.000259
2025-12-29 06:04:54+00,NIFTY25DECFUT,25989.40,150,BUY,150,10921500,0,0.0263,0.000316
2025-12-29 06:04:55+00,NIFTY25DECFUT,25987.60,300,SELL,-300,10921500,0,0.0580,0.000271
2025-12-29 06:04:56+00,NIFTY25DECFUT,25987.60,150,SELL,-150,10921500,0,0.0194,0.000233
2025-12-29 06:04:57+00,NIFTY25DECFUT,25989.40,150,BUY,150,10921500,0,0.0290,0.000348
2025-12-29 06:04:58+00,NIFTY25DECFUT,25987.70,75,SELL,-75,10921500,0,0.0149,0.000020
2025-12-29 06:04:59+00,NIFTY25DECFUT,25987.60,75,SELL,-75,10921500,0,0.0192,0.000462
2025-12-29 06:05:00+00,NIFTY25DECFUT,25987.60,75,SELL,-75,10921500,0,0.0152,0.000000
2025-12-29 06:05:01+00,NIFTY25DECFUT,25987.60,225,SELL,-225,10921500,0,0.0411,0.000420
2025-12-29 06:05:02+00,NIFTY25DECFUT,25989.90,300,BUY,300,10921500,0,0.0212,0.000162
2025-12-29 06:05:03+00,NIFTY25DECFUT,25987.40,150,SELL,-150,10921500,0,0.0092,0.000154
2025-12-29 06:05:04+00,NIFTY25DECFUT,25987.40,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:05+00,NIFTY25DECFUT,25989.10,150,SELL,-150,10921500,0,0.0093,0.000105
2025-12-29 06:05:06+00,NIFTY25DECFUT,25989.10,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:07+00,NIFTY25DECFUT,25989.10,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:08+00,NIFTY25DECFUT,25987.10,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:09+00,NIFTY25DECFUT,25989.10,150,BUY,150,10921500,0,0.0104,0.000000
2025-12-29 06:05:10+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:11+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:12+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:13+00,NIFTY25DECFUT,25987.00,225,SELL,-225,10921500,0,0.0150,0.000140
2025-12-29 06:05:14+00,NIFTY25DECFUT,25987.00,75,SELL,-75,10921500,0,0.0047,0.000000
2025-12-29 06:05:15+00,NIFTY25DECFUT,25987.00,150,SELL,-150,10921500,0,0.0093,0.000000
2025-12-29 06:05:16+00,NIFTY25DECFUT,25987.00,75,SELL,-75,10921500,0,0.0054,0.000000
2025-12-29 06:05:17+00,NIFTY25DECFUT,25988.10,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:18+00,NIFTY25DECFUT,25988.20,150,SELL,-150,10921500,0,0.0108,0.000086
2025-12-29 06:05:19+00,NIFTY25DECFUT,25988.20,75,SELL,-75,10921500,0,0.0054,0.000000
2025-12-29 06:05:20+00,NIFTY25DECFUT,25990.00,375,BUY,375,10921500,0,0.0249,0.000126
2025-12-29 06:05:21+00,NIFTY25DECFUT,25990.00,300,BUY,300,10921500,0,0.0195,0.000117
2025-12-29 06:05:22+00,NIFTY25DECFUT,25988.00,450,SELL,-450,10921500,0,0.0293,0.000065
2025-12-29 06:05:23+00,NIFTY25DECFUT,25987.20,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:24+00,NIFTY25DECFUT,25987.20,150,SELL,-150,10921500,0,0.0102,0.000054
2025-12-29 06:05:25+00,NIFTY25DECFUT,25987.20,225,SELL,-225,10921500,0,0.0152,0.000000
2025-12-29 06:05:26+00,NIFTY25DECFUT,25987.20,75,SELL,-75,10921500,0,0.0058,0.000000
2025-12-29 06:05:27+00,NIFTY25DECFUT,25987.20,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:28+00,NIFTY25DECFUT,25987.20,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:29+00,NIFTY25DECFUT,25989.60,225,BUY,225,10921500,0,0.0161,0.000172
2025-12-29 06:05:30+00,NIFTY25DECFUT,25987.20,75,SELL,-75,10921500,0,0.0056,0.000181
2025-12-29 06:05:31+00,NIFTY25DECFUT,25987.20,225,SELL,-225,10921500,0,0.0169,0.000181
2025-12-29 06:05:32+00,NIFTY25DECFUT,25987.20,150,SELL,-150,10921500,0,0.0112,0.000000
2025-12-29 06:05:33+00,NIFTY25DECFUT,25987.60,675,SELL,-675,10921500,0,0.0469,0.000028
2025-12-29 06:05:34+00,NIFTY25DECFUT,25987.50,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:35+00,NIFTY25DECFUT,25987.50,75,SELL,-75,10921500,0,0.0056,0.000007
2025-12-29 06:05:36+00,NIFTY25DECFUT,25987.50,75,SELL,-75,10921500,0,0.0057,0.000008
2025-12-29 06:05:37+00,NIFTY25DECFUT,25987.50,75,SELL,-75,10921500,0,0.0054,0.000000
2025-12-29 06:05:38+00,NIFTY25DECFUT,25987.50,75,BUY,75,10921500,0,0.0051,0.000000
2025-12-29 06:05:39+00,NIFTY25DECFUT,25988.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:40+00,NIFTY25DECFUT,25988.00,150,SELL,-150,10921500,0,0.0114,0.000038
2025-12-29 06:05:41+00,NIFTY25DECFUT,25989.10,150,BUY,150,10921500,0,0.0112,0.000082
2025-12-29 06:05:42+00,NIFTY25DECFUT,25989.10,75,BUY,75,10921500,0,0.0053,0.000000
2025-12-29 06:05:43+00,NIFTY25DECFUT,25987.20,75,SELL,-75,10921500,0,0.0053,0.000135
2025-12-29 06:05:44+00,NIFTY25DECFUT,25987.20,75,SELL,-75,10921500,0,0.0056,0.000000
2025-12-29 06:05:45+00,NIFTY25DECFUT,25987.30,225,SELL,-225,10921500,0,0.0166,0.000133
2025-12-29 06:05:46+00,NIFTY25DECFUT,25987.30,150,SELL,-150,10921500,0,0.0112,0.000007
2025-12-29 06:05:47+00,NIFTY25DECFUT,25989.50,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:48+00,NIFTY25DECFUT,25990.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:49+00,NIFTY25DECFUT,25987.30,300,SELL,-300,10921500,0,0.0213,0.000156
2025-12-29 06:05:50+00,NIFTY25DECFUT,25990.00,75,BUY,75,10921500,0,0.0055,0.000000
2025-12-29 06:05:51+00,NIFTY25DECFUT,25987.30,525,NEUTRAL,-525,10921500,0,0.0308,0.000000
2025-12-29 06:05:52+00,NIFTY25DECFUT,25987.30,675,BUY,675,10921500,0,0.0423,0.000169
2025-12-29 06:05:53+00,NIFTY25DECFUT,25987.30,300,BUY,300,10921500,0,0.0194,0.000000
2025-12-29 06:05:54+00,NIFTY25DECFUT,25987.30,150,SELL,-150,10921500,0,0.0105,0.000000
2025-12-29 06:05:55+00,NIFTY25DECFUT,25987.30,150,BUY,150,10921500,0,0.0102,0.000000
2025-12-29 06:05:56+00,NIFTY25DECFUT,25987.30,150,SELL,-150,10921500,0,0.0118,0.000212
2025-12-29 06:05:57+00,NIFTY25DECFUT,25990.00,75,BUY,75,10921500,0,0.0055,0.000198
2025-12-29 06:05:58+00,NIFTY25DECFUT,25987.30,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:05:59+00,NIFTY25DECFUT,25987.30,225,SELL,-225,10921500,0,0.0164,0.000000
2025-12-29 06:06:00+00,NIFTY25DECFUT,25987.30,225,SELL,-225,10921500,0,0.0158,0.000189
2025-12-29 06:06:01+00,NIFTY25DECFUT,25987.30,75,SELL,-75,10921500,0,0.0054,0.000000
2025-12-29 06:06:02+00,NIFTY25DECFUT,25987.30,150,BUY,150,10921500,0,0.0116,0.000000
2025-12-29 06:06:03+00,NIFTY25DECFUT,25987.30,150,BUY,150,10921500,0,0.0108,0.000000
2025-12-29 06:06:04+00,NIFTY25DECFUT,25988.10,75,SELL,-75,10921500,0,0.0061,0.000000
2025-12-29 06:06:05+00,NIFTY25DECFUT,25988.10,150,SELL,-150,10921500,0,0.0120,0.000000
2025-12-29 06:06:06+00,NIFTY25DECFUT,25988.10,75,SELL,-75,10921500,0,0.0060,0.000000
2025-12-29 06:06:07+00,NIFTY25DECFUT,25988.10,225,SELL,-225,10921500,0,0.0189,0.000067
2025-12-29 06:06:08+00,NIFTY25DECFUT,25988.10,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:09+00,NIFTY25DECFUT,25988.20,375,SELL,-375,10921500,0,0.0286,0.000008
2025-12-29 06:06:10+00,NIFTY25DECFUT,25989.00,75,SELL,-75,10921500,0,0.0057,0.000000
2025-12-29 06:06:11+00,NIFTY25DECFUT,25989.00,75,SELL,-75,10921500,0,0.0058,0.000062
2025-12-29 06:06:12+00,NIFTY25DECFUT,25987.60,75,SELL,-75,10921500,0,0.0058,0.000046
2025-12-29 06:06:13+00,NIFTY25DECFUT,25987.00,525,SELL,-525,10921500,0,0.0352,0.000040
2025-12-29 06:06:14+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:15+00,NIFTY25DECFUT,25987.00,150,SELL,-150,10921500,0,0.0108,0.000007
2025-12-29 06:06:16+00,NIFTY25DECFUT,25987.00,75,SELL,-75,10921500,0,0.0055,0.000000
2025-12-29 06:06:17+00,NIFTY25DECFUT,25987.00,75,BUY,75,10921500,0,0.0053,0.000000
2025-12-29 06:06:18+00,NIFTY25DECFUT,25986.80,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:19+00,NIFTY25DECFUT,25986.90,75,SELL,-75,10921500,0,0.0054,0.000007
2025-12-29 06:06:20+00,NIFTY25DECFUT,25986.90,150,SELL,-150,10921500,0,0.0116,0.000000
2025-12-29 06:06:21+00,NIFTY25DECFUT,25986.90,225,SELL,-225,10921500,0,0.0157,0.000007
2025-12-29 06:06:22+00,NIFTY25DECFUT,25986.90,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:23+00,NIFTY25DECFUT,25986.70,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:24+00,NIFTY25DECFUT,25987.00,450,BUY,450,10921500,0,0.0263,0.000006
2025-12-29 06:06:25+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:26+00,NIFTY25DECFUT,25987.00,225,SELL,-225,10921500,0,0.0146,0.000000
2025-12-29 06:06:27+00,NIFTY25DECFUT,25987.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:28+00,NIFTY25DECFUT,25988.50,225,BUY,225,10921500,0,0.0143,0.000095
2025-12-29 06:06:29+00,NIFTY25DECFUT,25987.20,300,SELL,-300,10921500,0,0.0197,0.000013
2025-12-29 06:06:30+00,NIFTY25DECFUT,25986.90,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:31+00,NIFTY25DECFUT,25986.90,75,SELL,-75,10921500,0,0.0051,0.000000
2025-12-29 06:06:32+00,NIFTY25DECFUT,25986.90,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:33+00,NIFTY25DECFUT,25986.90,225,SELL,-225,10921500,0,0.0155,0.000021
2025-12-29 06:06:34+00,NIFTY25DECFUT,25987.00,375,SELL,-375,10921500,0,0.0243,0.000006
2025-12-29 06:06:35+00,NIFTY25DECFUT,25987.00,225,SELL,-225,10921500,0,0.0144,0.000006
2025-12-29 06:06:36+00,NIFTY25DECFUT,25989.00,75,BUY,75,10921500,0,0.0049,0.000131
2025-12-29 06:06:37+00,NIFTY25DECFUT,25989.00,75,BUY,75,10921500,0,0.0052,0.000138
2025-12-29 06:06:38+00,NIFTY25DECFUT,25988.00,675,BUY,675,10921500,0,0.0500,0.000081
2025-12-29 06:06:39+00,NIFTY25DECFUT,25986.80,900,SELL,-900,10921500,0,0.0645,0.000158
2025-12-29 06:06:40+00,NIFTY25DECFUT,25986.80,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:41+00,NIFTY25DECFUT,25987.70,300,BUY,300,10921500,0,0.0222,0.000067
2025-12-29 06:06:42+00,NIFTY25DECFUT,25987.70,450,BUY,450,10921500,0,0.0291,0.000000
2025-12-29 06:06:43+00,NIFTY25DECFUT,25987.70,750,BUY,750,10921500,0,0.0524,0.000021
2025-12-29 06:06:44+00,NIFTY25DECFUT,25986.90,1125,SELL,-1125,10921500,0,0.0811,0.000072
2025-12-29 06:06:45+00,NIFTY25DECFUT,25986.80,300,SELL,-300,10921500,0,0.0181,0.000054
2025-12-29 06:06:46+00,NIFTY25DECFUT,25986.70,375,SELL,-375,10921500,0,0.0260,0.000014
2025-12-29 06:06:47+00,NIFTY25DECFUT,25986.80,150,SELL,-150,10921500,0,0.0106,0.000000
2025-12-29 06:06:48+00,NIFTY25DECFUT,25986.80,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:49+00,NIFTY25DECFUT,25986.80,150,SELL,-150,10921500,0,0.0112,0.000000
2025-12-29 06:06:50+00,NIFTY25DECFUT,25986.80,150,SELL,-150,10921500,0,0.0116,0.000000
2025-12-29 06:06:51+00,NIFTY25DECFUT,25986.80,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:52+00,NIFTY25DECFUT,25988.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:53+00,NIFTY25DECFUT,25987.70,75,BUY,75,10921500,0,0.0054,0.000065
2025-12-29 06:06:54+00,NIFTY25DECFUT,25987.70,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:06:55+00,NIFTY25DECFUT,25987.70,375,BUY,375,10921500,0,0.0273,0.000022
2025-12-29 06:06:56+00,NIFTY25DECFUT,25986.80,525,BUY,525,10921500,0,0.0332,0.000057
2025-12-29 06:06:57+00,NIFTY25DECFUT,25986.90,225,BUY,225,10921500,0,0.0143,0.000051
2025-12-29 06:06:58+00,NIFTY25DECFUT,25986.90,75,BUY,75,10921500,0,0.0055,0.000007
2025-12-29 06:06:59+00,NIFTY25DECFUT,25986.90,75,BUY,75,10921500,0,0.0049,0.000000
2025-12-29 06:07:00+00,NIFTY25DECFUT,25987.10,150,SELL,-150,10921500,0,0.0108,0.000014
2025-12-29 06:07:01+00,NIFTY25DECFUT,25986.90,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:07:02+00,NIFTY25DECFUT,25986.80,1275,SELL,-1275,10921500,0,0.0776,0.000018
2025-12-29 06:07:03+00,NIFTY25DECFUT,25986.70,1350,SELL,-1350,10921500,0,0.0818,0.000012
2025-12-29 06:07:04+00,NIFTY25DECFUT,25988.00,225,BUY,225,10921500,0,0.0155,0.000082
2025-12-29 06:07:05+00,NIFTY25DECFUT,25988.00,150,BUY,150,10921500,0,0.0104,0.000090
2025-12-29 06:07:06+00,NIFTY25DECFUT,25988.00,225,BUY,225,10921500,0,0.0144,0.000000
2025-12-29 06:07:07+00,NIFTY25DECFUT,25988.00,375,BUY,375,10921500,0,0.0250,0.000000
2025-12-29 06:07:08+00,NIFTY25DECFUT,25988.00,150,BUY,150,10921500,0,0.0128,0.000000
2025-12-29 06:07:09+00,NIFTY25DECFUT,25988.00,225,BUY,225,10921500,0,0.0133,0.000000
2025-12-29 06:07:10+00,NIFTY25DECFUT,25986.70,600,BUY,600,10921500,0,0.0372,0.000081
2025-12-29 06:07:11+00,NIFTY25DECFUT,25986.70,525,BUY,525,10921500,0,0.0292,0.000072
2025-12-29 06:07:12+00,NIFTY25DECFUT,25986.70,300,BUY,300,10921500,0,0.0175,0.000000
2025-12-29 06:07:13+00,NIFTY25DECFUT,25986.10,375,SELL,-375,10921500,0,0.0218,0.000035
2025-12-29 06:07:14+00,NIFTY25DECFUT,25986.10,150,SELL,-150,10921500,0,0.0092,0.000000
2025-12-29 06:07:15+00,NIFTY25DECFUT,25986.20,225,SELL,-225,10921500,0,0.0147,0.000007
2025-12-29 06:07:16+00,NIFTY25DECFUT,25986.20,150,SELL,-150,10921500,0,0.0105,0.000000
2025-12-29 06:07:17+00,NIFTY25DECFUT,25988.00,675,BUY,675,10921500,0,0.0375,0.000072
2025-12-29 06:07:18+00,NIFTY25DECFUT,25986.50,150,SELL,-150,10921500,0,0.0126,0.000126
2025-12-29 06:07:19+00,NIFTY25DECFUT,25986.50,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:07:20+00,NIFTY25DECFUT,25987.10,450,BUY,450,10921500,0,0.0314,0.000063
2025-12-29 06:07:21+00,NIFTY25DECFUT,25987.10,225,BUY,225,10921500,0,0.0126,0.000033
2025-12-29 06:07:22+00,NIFTY25DECFUT,25986.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:07:23+00,NIFTY25DECFUT,25986.00,900,SELL,-900,10921500,0,0.0486,0.000059
2025-12-29 06:07:24+00,NIFTY25DECFUT,25986.00,0,NEUTRAL,0,10921500,0,1.0000,0.000000
2025-12-29 06:07:25+00,NIFTY25DECFUT,25986.10,525,SELL,-525,10921500,0,0.0310,0.000006
2025-12-29 06:07:26+00,NIFTY25DECFUT,25987.60,375,BUY,375,10921500,0,0.0223,0.000095
2025-12-29 06:07:27+00,NIFTY25DECFUT,25988.00,75,BUY,75,10921500,0,0.0048,0.000026
2025-12-29 06:07:28+00,NIFTY25DECFUT,25986.10,225,SELL,-225,10921500,0,0.0159,0.000106
